0,0.0,0.0,-0.17766497461928935,-0.1116751269035533,-0.29441624365482233,-0.27918781725888325,-0.34517766497461927,-0.4416243654822335,-0.39086294416243655,-0.5736040609137056,-0.18274111675126903,-0.48223350253807107,-0.25888324873096447,-0.6802030456852792,-0.29441624365482233,-0.7969543147208121,-0.3147208121827411,-0.9035532994923858,-0.050761421319796954,-0.5076142131979695,-0.050761421319796954,-0.7411167512690355,-0.050761421319796954,-0.8781725888324873,-0.050761421319796954,-1.0,0.07614213197969544,-0.48223350253807107,0.09137055837563451,-0.6903553299492385,0.09644670050761421,-0.8223350253807107,0.10152284263959391,-0.9390862944162437,0.18781725888324874,-0.4213197969543147,0.22842639593908629,-0.5736040609137056,0.24873096446700507,-0.6802030456852792,0.25888324873096447,-0.7817258883248731
0,0.0,0.0,-0.18274111675126903,-0.1065989847715736,-0.29949238578680204,-0.27411167512690354,-0.34517766497461927,-0.4365482233502538,-0.39086294416243655,-0.5736040609137056,-0.19289340101522842,-0.47715736040609136,-0.2639593908629442,-0.6700507614213198,-0.29949238578680204,-0.7918781725888325,-0.3147208121827411,-0.9035532994923858,-0.05583756345177665,-0.5076142131979695,-0.06091370558375635,-0.7360406091370558,-0.06091370558375635,-0.8781725888324873,-0.06091370558375635,-1.0,0.07106598984771574,-0.48223350253807107,0.08121827411167512,-0.6903553299492385,0.09137055837563451,-0.8223350253807107,0.09644670050761421,-0.9390862944162437,0.18274111675126903,-0.4213197969543147,0.2182741116751269,-0.5786802030456852,0.23857868020304568,-0.6852791878172588,0.25380710659898476,-0.7817258883248731
0,0.0,0.0,-0.17277486910994763,-0.11518324607329843,-0.2931937172774869,-0.2931937172774869,-0.3717277486910995,-0.4397905759162304,-0.41361256544502617,-0.5706806282722513,-0.18848167539267016,-0.4869109947643979,-0.2513089005235602,-0.680628272251309,-0.29842931937172773,-0.7905759162303665,-0.3403141361256545,-0.8900523560209425,-0.06282722513089005,-0.5130890052356021,-0.07329842931937172,-0.7382198952879581,-0.09424083769633508,-0.8795811518324608,-0.12041884816753927,-1.0,0.05759162303664921,-0.49214659685863876,0.06806282722513089,-0.7015706806282722,0.05759162303664921,-0.8324607329842932,0.041884816753926704,-0.9528795811518325,0.16230366492146597,-0.4397905759162304,0.20418848167539266,-0.5968586387434555,0.2198952879581152,-0.7068062827225131,0.23036649214659685,-0.8010471204188482
0,0.0,0.0,-0.17857142857142858,-0.10204081632653061,-0.3010204081632653,-0.27040816326530615,-0.3622448979591837,-0.4387755102040816,-0.42346938775510207,-0.5714285714285714,-0.18877551020408162,-0.4846938775510204,-0.2755102040816326,-0.6785714285714286,-0.33163265306122447,-0.7959183673469388,-0.3673469387755102,-0.9030612244897959,-0.061224489795918366,-0.5153061224489796,-0.07653061224489796,-0.7397959183673469,-0.09693877551020408,-0.8826530612244898,-0.11734693877551021,-1.0,0.05612244897959184,-0.49489795918367346,0.0663265306122449,-0.6989795918367347,0.05612244897959184,-0.8316326530612245,0.04081632653061224,-0.9438775510204082,0.1683673469387755,-0.44387755102040816,0.1989795918367347,-0.5969387755102041,0.21428571428571427,-0.6989795918367347,0.21428571428571427,-0.7908163265306123
0,0.0,0.0,-0.17346938775510204,-0.10714285714285714,-0.29591836734693877,-0.2755102040816326,-0.3673469387755102,-0.4336734693877551,-0.42857142857142855,-0.5714285714285714,-0.20408163265306123,-0.4846938775510204,-0.29081632653061223,-0.6785714285714286,-0.3520408163265306,-0.7959183673469388,-0.3979591836734694,-0.8979591836734694,-0.07653061224489796,-0.5204081632653061,-0.10204081632653061,-0.7448979591836735,-0.12755102040816327,-0.8877551020408163,-0.15306122448979592,-1.0,0.04081632653061224,-0.5102040816326531,0.05102040816326531,-0.7142857142857143,0.04081632653061224,-0.8418367346938775,0.02040816326530612,-0.9489795918367347,0.15306122448979592,-0.45918367346938777,0.1836734693877551,-0.6122448979591837,0.19387755102040816,-0.7193877551020408,0.19387755102040816,-0.8112244897959183
0,0.0,0.0,-0.17766497461928935,-0.10152284263959391,-0.29949238578680204,-0.27918781725888325,-0.36548223350253806,-0.4365482233502538,-0.4213197969543147,-0.5786802030456852,-0.18274111675126903,-0.49238578680203043,-0.26903553299492383,-0.6852791878172588,-0.3350253807106599,-0.7918781725888325,-0.39086294416243655,-0.8883248730964467,-0.05583756345177665,-0.5228426395939086,-0.08629441624365482,-0.751269035532995,-0.1218274111675127,-0.8883248730964467,-0.15736040609137056,-1.0,0.06598984771573604,-0.5076142131979695,0.06598984771573604,-0.7157360406091371,0.04568527918781726,-0.8426395939086294,0.025380710659898477,-0.9593908629441624,0.18781725888324874,-0.4517766497461929,0.20812182741116753,-0.6142131979695431,0.2131979695431472,-0.7258883248730964,0.20812182741116753,-0.8223350253807107
0,0.0,0.0,-0.18181818181818182,-0.09595959595959595,-0.30808080808080807,-0.2727272727272727,-0.36363636363636365,-0.4393939393939394,-0.43434343434343436,-0.5757575757575758,-0.20202020202020202,-0.4898989898989899,-0.2878787878787879,-0.6767676767676768,-0.35353535353535354,-0.7929292929292929,-0.4090909090909091,-0.8939393939393939,-0.07575757575757576,-0.5202020202020202,-0.11616161616161616,-0.7424242424242424,-0.15656565656565657,-0.8787878787878788,-0.1919191919191919,-1.0,0.045454545454545456,-0.5,0.04040404040404041,-0.7070707070707071,0.020202020202020204,-0.8383838383838383,-0.005050505050505051,-0.9545454545454546,0.16161616161616163,-0.4494949494949495,0.17676767676767677,-0.6060606060606061,0.18181818181818182,-0.7070707070707071,0.18181818181818182,-0.797979797979798
0,0.0,0.0,-0.18781725888324874,-0.10152284263959391,-0.3096446700507614,-0.27411167512690354,-0.37055837563451777,-0.4365482233502538,-0.4365482233502538,-0.5634517766497462,-0.19289340101522842,-0.4873096446700508,-0.2893401015228426,-0.6751269035532995,-0.3553299492385787,-0.7918781725888325,-0.41624365482233505,-0.8883248730964467,-0.07106598984771574,-0.5177664974619289,-0.1116751269035533,-0.7461928934010152,-0.14720812182741116,-0.883248730964467,-0.18781725888324874,-1.0,0.04568527918781726,-0.5025380710659898,0.03553299492385787,-0.7106598984771574,0.01015228426395939,-0.8375634517766497,-0.015228426395939087,-0.949238578680203,0.16243654822335024,-0.4517766497461929,0.18274111675126903,-0.6091370558375635,0.18274111675126903,-0.7106598984771574,0.17766497461928935,-0.7969543147208121
0,0.0,0.0,-0.17676767676767677,-0.10606060606060606,-0.30303030303030304,-0.2777777777777778,-0.36363636363636365,-0.43434343434343436,-0.42424242424242425,-0.5757575757575758,-0.18181818181818182,-0.4797979797979798,-0.2727272727272727,-0.6666666666666666,-0.3434343434343434,-0.7777777777777778,-0.40404040404040403,-0.8838383838383839,-0.06060606060606061,-0.5151515151515151,-0.1111111111111111,-0.7424242424242424,-0.15656565656565657,-0.8787878787878788,-0.19696969696969696,-1.0,0.05555555555555555,-0.5,0.045454545454545456,-0.7070707070707071,0.020202020202020204,-0.8383838383838383,-0.015151515151515152,-0.9595959595959596,0.1717171717171717,-0.4494949494949495,0.1919191919191919,-0.6111111111111112,0.1919191919191919,-0.7171717171717171,0.17676767676767677,-0.8080808080808081
0,0.0,0.0,-0.17676767676767677,-0.1111111111111111,-0.30303030303030304,-0.2878787878787879,-0.37373737373737376,-0.43434343434343436,-0.43434343434343436,-0.5606060606060606,-0.1919191919191919,-0.4797979797979798,-0.2828282828282828,-0.6767676767676768,-0.35858585858585856,-0.7929292929292929,-0.4292929292929293,-0.8838383838383839,-0.07575757575757576,-0.5050505050505051,-0.13131313131313133,-0.7373737373737373,-0.18181818181818182,-0.8838383838383839,-0.22727272727272727,-1.0,0.04040404040404041,-0.4898989898989899,0.03535353535353535,-0.702020202020202,0.005050505050505051,-0.8383838383838383,-0.030303030303030304,-0.9595959595959596,0.16161616161616163,-0.4393939393939394,0.18686868686868688,-0.5959595959595959,0.18686868686868688,-0.7070707070707071,0.16666666666666666,-0.803030303030303
